X,Y,ID,LOCN,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,LABEL,MAP_DESC,MPD_DESC,LD,FULLNAME,CDSCODE,CHARTER,MAP_TYPE_MAPPING,TOOLTIP,NLA_URL
-118.240737769822147,33.995212832021863,1061,9524,HOLMES EEC,1810 E 52ND ST,LOS ANGELES,90058,Z,ES,Holmes EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Holmes Early Education Center, , ,ES,Name: Holmes Early Education Center\nAddress: 1810 E 52ND ST LOS ANGELES 90058,navigatela/reports/lausd_school_report.cfm?PK=1061
-118.253707848081959,33.995577589894374,1062,9525,HOOPER EEC,1224 E 52ND ST,LOS ANGELES,90011,Z,ES,Hooper EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Hooper Early Education Center, , ,ES,Name: Hooper Early Education Center\nAddress: 1224 E 52ND ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=1062
-118.365195016235177,34.035475516239124,1063,9584,MARVIN EEC,2341 CURSON AVE,LOS ANGELES,90016,Z,ES,Marvin EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Marvin Early Education Center, , ,ES,Name: Marvin Early Education Center\nAddress: 2341 CURSON AVE LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=1063
-118.215206370746998,34.031182103108719,1064,9562,SOTO EEC,2616 E 7TH ST,LOS ANGELES,90023,Z,ES,Soto EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Soto Early Education Center, , ,ES,Name: Soto Early Education Center\nAddress: 2616 E 7TH ST LOS ANGELES 90023,navigatela/reports/lausd_school_report.cfm?PK=1064
-118.327224263567999,34.089544348408793,1065,9574,VINE EEC,6312 ELEANOR AVE,LOS ANGELES,90038,Z,ES,Vine EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Vine Early Education Center, , ,ES,Name: Vine Early Education Center\nAddress: 6312 ELEANOR AVE LOS ANGELES 90038,navigatela/reports/lausd_school_report.cfm?PK=1065
-118.315600368706157,34.089527225555003,1066,6548,SANTA MONICA COMM CH,1022 N VAN NESS AVE,LOS ANGELES,90038,E,CCI,Santa Monica Comm Chrtr,Independent Charter,Elementary School,0,Santa Monica Boulevard Community Charter School,19647336019079,Y,CHAR,Name: Santa Monica Boulevard Community Charter School\nAddress: 1022 N VAN NESS AVE LOS ANGELES 90038,navigatela/reports/lausd_school_report.cfm?PK=1066
-118.311668895625161,34.023421925421388,1067,9566,36TH ST EEC,3556 S ST ANDREWS PL,LOS ANGELES,90018,Z,ES,36th St EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,36th Street EEC, , ,ES,Name: 36th Street EEC\nAddress: 3556 S ST ANDREWS PL LOS ANGELES 90018,navigatela/reports/lausd_school_report.cfm?PK=1067
-118.407878129575892,34.223229057105009,1068,8080,BYRD MS,8401 ARLETA AVE,SUN VALLEY,91352,J,MS,Byrd Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Richard E. Byrd Middle School,19647336057905, ,MS,Name: Richard E. Byrd Middle School\nAddress: 8401 ARLETA AVE SUN VALLEY 91352,navigatela/reports/lausd_school_report.cfm?PK=1068
-118.530637602298711,34.190087087227106,1069,8012,MAGNOLIA SCIENCE ACADEMY 5,18230 KITTRIDGE ST,RESEDA,91335,EJ,CSI,Magnolia Science Acad #5,Independent Charter,Span School,0,Magnolia Science Academy #5,19647330117630, ,CHAR,Name: Magnolia Science Academy #5\nAddress: 18230 KITTRIDGE ST RESEDA 91335,navigatela/reports/lausd_school_report.cfm?PK=1069
-118.181787480519844,34.046586740083526,1070,4356,ANTON ES,831 N BONNIE BEACH PL,LOS ANGELES,90063,E,ES,Anton,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,William R. Anton Elementary School,19647336017446, ,ES,Name: William R. Anton Elementary School\nAddress: 831 N BONNIE BEACH PL LOS ANGELES 90063,navigatela/reports/lausd_school_report.cfm?PK=1070
-118.253876097385259,34.031768378879079,1071,8580,CENTRAL CONT HS,716 E 14TH ST,LOS ANGELES,90021,C,HS,Central Cont High,Continuation High School,Continuation High School,0,Central Continuation High School,19647331930387, ,HS,Name: Central Continuation High School\nAddress: 716 E 14TH ST LOS ANGELES 90021,navigatela/reports/lausd_school_report.cfm?PK=1071
-118.348252278598224,34.021661911982626,1072,8602,VIEW PARK CONT HS,4701 RODEO RD,LOS ANGELES,90016,C,HS,View Park Cont High,Continuation High School,Continuation High School,0,View Park Continuation High School,19647331930429, ,HS,Name: View Park Continuation High School\nAddress: 4701 RODEO RD LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=1072
-118.201218339578418,34.116782666618789,1073,8645,HIGHLAND PARK CONT HS,928 N AVE 53,LOS ANGELES,90045,C,HS,Highland Park Cont High,Continuation High School,Continuation High School,0,Highland Park Continuation High School,19647331931393, ,HS,Name: Highland Park Continuation High School\nAddress: 928 N AVE 53 LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=1073
-118.530637603377841,34.190087086320851,1074,8816,GREY CONT HS,18230 KITTRIDGE ST,RESEDA,91335,C,HS,Grey Cont High,Continuation High School,Continuation High School,0,Zane Grey Continuation High School,19647331931682, ,HS,Name: Zane Grey Continuation High School\nAddress: 18230 KITTRIDGE ST RESEDA 91335,navigatela/reports/lausd_school_report.cfm?PK=1074
-118.253876097385259,34.031768378879079,1075,8991,TRI-C COMM DAY SCHOOL,716 E 14TH ST- 2ND FL,LOS ANGELES,90021,O,O,Tri-C Comm Day School,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Opportunity School and Unit,0,Tri-C Community Day School,19647331996073, ,O,Name: Tri-C Community Day School\nAddress: 716 E 14TH ST- 2ND FL LOS ANGELES 90021,navigatela/reports/lausd_school_report.cfm?PK=1075
-118.275388108637145,33.820678043031336,1076,8578,EAGLE TREE CONT HS,22628 S MAIN ST,CARSON,90745,C,HS,Eagle Tree Cont High,Continuation High School,Continuation High School,0,Eagle Tree Continuation High School,19647331932318, ,HS,Name: Eagle Tree Continuation High School\nAddress: 22628 S MAIN ST CARSON 90745,navigatela/reports/lausd_school_report.cfm?PK=1076
-118.158625071508908,34.028693020855719,1077,8677,MONTEREY CONT HS,466 S FRASER AVE,LOS ANGELES,90022,C,HS,Monterey Cont High,Continuation High School,Continuation High School,0,Monterey Continuation High School,19647331931989, ,HS,Name: Monterey Continuation High School\nAddress: 466 S FRASER AVE LOS ANGELES 90022,navigatela/reports/lausd_school_report.cfm?PK=1077
-118.287266749881766,34.061653473430141,1078,5177,RISE KO HYANG MS,"3020 WILSHIRE BLVD., SUITE 250",LOS ANGELES,90010,J,CSI,Rise Ko Hyang Middle,Independent Charter,Middle School,0,Rise Ko Hyang Charter Middle School,19647330124222, ,CHAR,"Name: Rise Ko Hyang Charter Middle School\nAddress: 3020 WILSHIRE BLVD., SUITE 250 LOS ANGELES 90010",navigatela/reports/lausd_school_report.cfm?PK=1078
-118.442488471983125,34.031925118072792,1079,2262,CITIZENS OF THE WORLD CHRTR 3,11561 GATEWAY BLVD,LOS ANGELES,90064,E,CSI,Citizens of the World Chrtr 3,Independent Charter,Elementary School,0,Citizens of the World Charter School 3,19647330126193, ,CHAR,Name: Citizens of the World Charter School 3\nAddress: 11561 GATEWAY BLVD LOS ANGELES 90064,navigatela/reports/lausd_school_report.cfm?PK=1079
-118.347579817664965,34.013127421905409,1080,2271,CITY LANGUAGE IMMERSION CHRTR,4041 HILLCREST DR,LOS ANGELES,90008,E,CSI,City Language Immersion Chrtr,Independent Charter,Elementary School,0,City Language Immersion Charter,19647330127886, ,CHAR,Name: City Language Immersion Charter\nAddress: 4041 HILLCREST DR LOS ANGELES 90008,navigatela/reports/lausd_school_report.cfm?PK=1080
-118.223513819647337,33.983822181403539,1081,5207,PREPA TEC LA,2665 CLARENDON AVE,HUNTINGTON PARK,90255,J,CSI,Prepa Tec LA,Independent Charter,Middle School,0,Prepa Tec Los Angeles,19647330127936, ,CHAR,Name: Prepa Tec Los Angeles\nAddress: 2665 CLARENDON AVE HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=1081
-118.264057613621247,33.91755278771501,1082,5217,ANIMO JEMISON CHRTR MS,12700 S. AVALON BLVD,LOS ANGELES,90061,J,CSI,Animo Jemison Chrtr Middle,Independent Charter,Middle School,0,Animo Mae Jemison Charter Middle School,19647330129270,Y,CHAR,Name: Animo Mae Jemison Charter Middle School\nAddress: 12700 S. AVALON BLVD LOS ANGELES 90061,navigatela/reports/lausd_school_report.cfm?PK=1082
-118.158537299494611,34.019710907444626,1083,5182,ANIMO OCHOA CHRTR MS,5156 WHITTIER BLVD,LOS ANGELES,90022,J,CSI,Animo Ochoa Chrtr Middle,Independent Charter,Independent Charter,0,Animo Ellen Ochoa Charter Middle School,19647330123992, ,CHAR,Name: Animo Ellen Ochoa Charter Middle School\nAddress: 5156 WHITTIER BLVD LOS ANGELES 90022,navigatela/reports/lausd_school_report.cfm?PK=1083
-118.278870312172842,34.034947271296005,1084,2281,GLOBAL EDUC ACAD 2,2020 OAK ST,LOS ANGELES,90007,E,CSI,Global Educ Acad 2,Independent Charter,Elementary School,0,Global Education Academy 2,19647330129833, ,CHAR,Name: Global Education Academy 2\nAddress: 2020 OAK ST LOS ANGELES 90007,navigatela/reports/lausd_school_report.cfm?PK=1084
-118.279445209591373,34.037308034783059,1085,4765,DOWNTOWN VALUE SCH,950 W WASHINGTON BLVD,LOS ANGELES,90015,E,CSI,Downtown Value School,Independent Charter,Elementary School,0,Downtown Value School,19647336119903, ,CHAR,Name: Downtown Value School\nAddress: 950 W WASHINGTON BLVD LOS ANGELES 90015,navigatela/reports/lausd_school_report.cfm?PK=1085
-118.501940096310193,34.189730157914191,1086,0003,NORTHWEST DIST ADMIN OFF,6621 BALBOA BLVD,VAN NUYS,91406,R,A,Northwest District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Local District Office,0,Northwest District Administrative Office, , ,A,Name: Northwest District Administrative Office\nAddress: 6621 BALBOA BLVD VAN NUYS 91406,navigatela/reports/lausd_school_report.cfm?PK=1086
-118.43690384977613,34.029196583144874,1087,0004,WEST DIST ADMIN OFF,11380 W GRAHAM PL,LOS ANGELES,90064,R,A,West District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Local District Office,0,West District Administrative Office, , ,A,Name: West District Administrative Office\nAddress: 11380 W GRAHAM PL LOS ANGELES 90064,navigatela/reports/lausd_school_report.cfm?PK=1087
-118.196149298549756,34.06939926545904,1088,0006,EAST DIST ADMIN OFF,2151 N SOTO ST,LOS ANGELES,90032,R,A,East District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Local District Office,0,East District Administrative Office, , ,A,Name: East District Administrative Office\nAddress: 2151 N SOTO ST LOS ANGELES 90032,navigatela/reports/lausd_school_report.cfm?PK=1088
-118.297575875557058,33.888285997498237,1089,0011,SOUTH DIST ADMIN OFF,1208 S MAGNOLIA AVE,GARDENA,90247,R,A,South District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Local District Office,0,South District Administrative Office, , ,A,Name: South District Administrative Office\nAddress: 1208 S MAGNOLIA AVE GARDENA 90247,navigatela/reports/lausd_school_report.cfm?PK=1089
-118.221514166424839,33.942155695129472,1090,8723,RODIA CONT HS,2701 SEQUOIA DR,SOUTH GATE,90280,C,HS,Rodia Cont High,Continuation High School,Continuation High School,0,Rodia Continuation High School,19647331930973, ,HS,Name: Rodia Continuation High School\nAddress: 2701 SEQUOIA DR SOUTH GATE 90280,navigatela/reports/lausd_school_report.cfm?PK=1090
-118.406227132261179,34.223047711096619,1091,0003,NORTHEAST DIST ADMIN OFF,8401 ARLETA AVE,SUN VALLEY,91352,R,A,Northeast District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Local District Office,0,Northeast District Administrative Office, , ,A,Name: Northeast District Administrative Office\nAddress: 8401 ARLETA AVE SUN VALLEY 91352,navigatela/reports/lausd_school_report.cfm?PK=1091
-118.257410830627919,34.056343268111796,1092,0656b,CENTRAL DIST ADMIN OFF,333 S BEAUDRY AVE 11TH FLOOR,LOS ANGELES,90071,R,A,Central District Admin Office,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,Central District Administrative Office, , ,A,Name: Central District Administrative Office\nAddress: 333 S BEAUDRY AVE 11TH FLOOR LOS ANGELES 90071,navigatela/reports/lausd_school_report.cfm?PK=1092
-118.256502250507012,34.066933167004152,1093,0257,PARENT COMM STUD SERV,1360 W TEMPLE ST,LOS ANGELES,90026,X,A,Parent Comm Stud Serv,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,Parent Community Student Services Branch, , ,A,Name: Parent Community Student Services Branch\nAddress: 1360 W TEMPLE ST LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=1093
-118.154498707237508,34.027554886342188,1094,3974,4TH ST PC,469 AMALIA AVE,LOS ANGELES,90022,EP,ES,4th St PC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,4th Street Primary Center,19647330111948, ,ES,Name: 4th Street Primary Center\nAddress: 469 AMALIA AVE LOS ANGELES 90022,navigatela/reports/lausd_school_report.cfm?PK=1094
-118.417196436790476,34.273555511002108,1095,7452c,VAUGHN NEXT CENT LC,11200 HERRICK AVE,PACOIMA,91331,EJ,CCI,Vaughn Next Century Learning Ctr,Independent Charter,Span School,0,Vaughn Next Century Learning Center,19647336019715,Y,CHAR,Name: Vaughn Next Century Learning Center\nAddress: 11200 HERRICK AVE PACOIMA 91331,navigatela/reports/lausd_school_report.cfm?PK=1095
-118.425207596574722,34.279831958385415,1096,7452b,VAUGHN NEXT CENT LC,13421 VAUGHN ST,SAN FERNANDO,91331,EJ,CCI,Vaughn Next Century Learning Ctr,Independent Charter,Span School,0,Vaughn Next Century Learning Center,19647336019715,Y,CHAR,Name: Vaughn Next Century Learning Center\nAddress: 13421 VAUGHN ST SAN FERNANDO 91331,navigatela/reports/lausd_school_report.cfm?PK=1096
-118.423638182333633,34.279167063688831,1097,7452d,VAUGHN NEXT CENT LC,11505 HERRICK AVE,PACOIMA,91331,EJ,CCI,Vaughn Next Century Learning Ctr,Independent Charter,Span School,0,Vaughn Next Century Learning Center,19647336019715,Y,CHAR,Name: Vaughn Next Century Learning Center\nAddress: 11505 HERRICK AVE PACOIMA 91331,navigatela/reports/lausd_school_report.cfm?PK=1097
-118.187731441505164,34.13721499890795,1098,8154,PUC CALS CHRTR MS & EARLY COLLEGE HS,7350 N. FIGUEROA ST.,LOS ANGELES,90041,J,CSI,PUC CALS Chrtr Middle and Early College HS,Independent Charter,Middle School,0,PUC CALS Charter Middle School and Early College High School,19647336118194, ,CHAR,Name: PUC CALS Charter Middle School and Early College High School\nAddress: 7350 N. FIGUEROA ST. LOS ANGELES 90041,navigatela/reports/lausd_school_report.cfm?PK=1098
-118.378057134605129,33.968447185577539,1099,5889,OPEN CHARTER MAGNET,5540 W 77TH ST,LOS ANGELES,90045,E,CCA,Open Mag Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Open Charter Magnet,19647336097927,Y,CHAR,Name: Open Charter Magnet\nAddress: 5540 W 77TH ST LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=1099
-118.46223299704441,34.081844404080194,1100,2741,COMMUNITY MAGNET CHRTR,11301 BELLAGIO RD,LOS ANGELES,90049,E,CCA,Community Mag Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Community Magnet Charter School,19647336094726,Y,CHAR,Name: Community Magnet Charter School\nAddress: 11301 BELLAGIO RD LOS ANGELES 90049,navigatela/reports/lausd_school_report.cfm?PK=1100
-118.396722952347886,34.234821312039031,1101,8106,NORTH VALLEY MILITARY INST COL PREP ACAD,12105 ALLEGHENY ST,SUN VALLEY,91352,EJ,CSI,North Valley Military Inst Col Prep Acad,Independent Charter,Span School,0,North Valley Military Institute College Preparatory Academy,19647330100776, ,CHAR,Name: North Valley Military Institute College Preparatory Academy\nAddress: 12105 ALLEGHENY ST SUN VALLEY 91352,navigatela/reports/lausd_school_report.cfm?PK=1101
